                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
  3197.000,   1,  0.43064679E+09,   0.16756256E+09,  -0.22910798E+10,  -0.72250172E+09,  -0.12254617E+09,   0.11096745E+09,   0.24089277E+10,   0.00000000E+00,   0.49589805E-08,
  3197.999,   1,  0.43065335E+09,   0.16756256E+09,  -0.22918206E+10,  -0.72253283E+09,  -0.12260863E+09,   0.11102327E+09,   0.24096003E+10,   0.00000000E+00,   0.48837294E-08,
  3198.998,   1,  0.43065958E+09,   0.16756256E+09,  -0.22925735E+10,  -0.72256479E+09,  -0.12266036E+09,   0.11106225E+09,   0.24103077E+10,   0.00000000E+00,   0.47682594E-08,
  3199.998,   1,  0.43066569E+09,   0.16756256E+09,  -0.22933214E+10,  -0.72259633E+09,  -0.12272211E+09,   0.11105896E+09,   0.24110636E+10,   0.00000000E+00,   0.46353259E-08,
  3200.997,   1,  0.43067270E+09,   0.16756256E+09,  -0.22940769E+10,  -0.72262657E+09,  -0.12276387E+09,   0.11103236E+09,   0.24118563E+10,   0.00000000E+00,   0.46292465E-08,
  3201.998,   1,  0.43068111E+09,   0.16756256E+09,  -0.22948194E+10,  -0.72265767E+09,  -0.12280968E+09,   0.11100610E+09,   0.24126646E+10,   0.00000000E+00,   0.46628706E-08,
  3202.998,   1,  0.43068974E+09,   0.16756256E+09,  -0.22955290E+10,  -0.72268878E+09,  -0.12284056E+09,   0.11100363E+09,   0.24134749E+10,   0.00000000E+00,   0.47574933E-08,
  3204.000,   1,  0.43069963E+09,   0.16766333E+09,  -0.22962127E+10,  -0.72271902E+09,  -0.12284739E+09,   0.11100307E+09,   0.24142894E+10,   0.00000000E+00,   0.48510196E-08,
  3204.999,   1,  0.43071603E+09,   0.16783196E+09,  -0.22969026E+10,  -0.72274539E+09,  -0.12284900E+09,   0.11096673E+09,   0.24151126E+10,   0.00000000E+00,   0.48173896E-08,
  3205.998,   1,  0.43073383E+09,   0.16783196E+09,  -0.22976071E+10,  -0.72276268E+09,  -0.12288195E+09,   0.11090049E+09,   0.24159383E+10,   0.00000000E+00,   0.48431922E-08,
  3206.997,   1,  0.43074675E+09,   0.16783196E+09,  -0.22983190E+10,  -0.72277908E+09,  -0.12292789E+09,   0.11083755E+09,   0.24167576E+10,   0.00000000E+00,   0.47858935E-08,
  3207.999,   1,  0.43075699E+09,   0.16783196E+09,  -0.22990348E+10,  -0.72280369E+09,  -0.12299471E+09,   0.11084999E+09,   0.24175278E+10,   0.00000000E+00,   0.49031011E-08,
  3208.998,   1,  0.43076559E+09,   0.16783196E+09,  -0.22997329E+10,  -0.72283350E+09,  -0.12304788E+09,   0.11094657E+09,   0.24182179E+10,   0.00000000E+00,   0.49561562E-08,
  3210.000,   1,  0.43077386E+09,   0.16783599E+09,  -0.23004139E+10,  -0.72286503E+09,  -0.12307302E+09,   0.11106376E+09,   0.24188744E+10,   0.00000000E+00,   0.50459593E-08,
  3210.998,   1,  0.43078534E+09,   0.16784002E+09,  -0.23011065E+10,  -0.72289657E+09,  -0.12309999E+09,   0.11118029E+09,   0.24195421E+10,   0.00000000E+00,   0.49751100E-08,
  3212.000,   1,  0.43079937E+09,   0.16785211E+09,  -0.23018068E+10,  -0.72292767E+09,  -0.12316196E+09,   0.11127020E+09,   0.24201509E+10,   0.00000000E+00,   0.49429833E-08,
  3212.998,   1,  0.43081066E+09,   0.16785211E+09,  -0.23025218E+10,  -0.72295921E+09,  -0.12322802E+09,   0.11131191E+09,   0.24207666E+10,   0.00000000E+00,   0.48555019E-08,
  3213.997,   1,  0.43081936E+09,   0.16785211E+09,  -0.23032537E+10,  -0.72299075E+09,  -0.12328696E+09,   0.11128956E+09,   0.24214657E+10,   0.00000000E+00,   0.47726109E-08,
  3214.998,   1,  0.43082717E+09,   0.16785211E+09,  -0.23039639E+10,  -0.72302185E+09,  -0.12334911E+09,   0.11124747E+09,   0.24221698E+10,   0.00000000E+00,   0.48484148E-08,
  3215.999,   1,  0.43083437E+09,   0.16785211E+09,  -0.23046508E+10,  -0.72305339E+09,  -0.12340870E+09,   0.11125454E+09,   0.24228722E+10,   0.00000000E+00,   0.48580089E-08,
  3216.999,   1,  0.43084105E+09,   0.16785211E+09,  -0.23053208E+10,  -0.72308492E+09,  -0.12346848E+09,   0.11131610E+09,   0.24235748E+10,   0.00000000E+00,   0.49893129E-08,
  3217.996,   1,  0.43084745E+09,   0.16785211E+09,  -0.23060109E+10,  -0.72311603E+09,  -0.12351083E+09,   0.11137981E+09,   0.24242756E+10,   0.00000000E+00,   0.49949761E-08,
  3218.997,   1,  0.43085535E+09,   0.16785211E+09,  -0.23067090E+10,  -0.72314670E+09,  -0.12353049E+09,   0.11144957E+09,   0.24249762E+10,   0.00000000E+00,   0.50007661E-08,
  3219.998,   1,  0.43091294E+09,   0.16856091E+09,  -0.23073744E+10,  -0.72317780E+09,  -0.12353178E+09,   0.11149477E+09,   0.24257587E+10,   0.00000000E+00,   0.52205949E-08,
  3220.999,   1,  0.43116361E+09,   0.16886253E+09,  -0.23080359E+10,  -0.72320891E+09,  -0.12354034E+09,   0.11138869E+09,   0.24265997E+10,   0.00000000E+00,   0.54561271E-08,
  3221.998,   1,  0.43160144E+09,   0.16977286E+09,  -0.23086717E+10,  -0.72323958E+09,  -0.12358808E+09,   0.11114197E+09,   0.24272516E+10,   0.00000000E+00,   0.57525931E-08,
  3222.999,   1,  0.43194665E+09,   0.16977286E+09,  -0.23092777E+10,  -0.72327068E+09,  -0.12365072E+09,   0.11088227E+09,   0.24276058E+10,   0.00000000E+00,   0.56033261E-08,
  3223.998,   1,  0.43211948E+09,   0.16977286E+09,  -0.23099064E+10,  -0.72330179E+09,  -0.12368582E+09,   0.11067024E+09,   0.24278115E+10,   0.00000000E+00,   0.54491371E-08,
  3224.999,   1,  0.43305382E+09,   0.17078465E+09,  -0.23105436E+10,  -0.72333375E+09,  -0.12369781E+09,   0.11045187E+09,   0.24288469E+10,   0.00000000E+00,   0.62618746E-08,
  3225.998,   1,  0.43440989E+09,   0.17112863E+09,  -0.23111738E+10,  -0.72336659E+09,  -0.12375251E+09,   0.11020533E+09,   0.24302467E+10,   0.00000000E+00,   0.74045933E-08,
  3226.998,   1,  0.43511014E+09,   0.17112863E+09,  -0.23117916E+10,  -0.72339899E+09,  -0.12381858E+09,   0.11006904E+09,   0.24309296E+10,   0.00000000E+00,   0.79147768E-08,
  3228.000,   1,  0.43545407E+09,   0.17112863E+09,  -0.23124023E+10,  -0.72343095E+09,  -0.12386100E+09,   0.11007128E+09,   0.24313137E+10,   0.00000000E+00,   0.79278797E-08,
  3228.998,   1,  0.43568180E+09,   0.17112863E+09,  -0.23130397E+10,  -0.72346335E+09,  -0.12387584E+09,   0.11011575E+09,   0.24315912E+10,   0.00000000E+00,   0.78460241E-08,
  3229.999,   1,  0.43585653E+09,   0.17112863E+09,  -0.23136549E+10,  -0.72349532E+09,  -0.12389635E+09,   0.11016617E+09,   0.24318117E+10,   0.00000000E+00,   0.78655130E-08,
  3230.998,   1,  0.43600129E+09,   0.17112863E+09,  -0.23142379E+10,  -0.72352600E+09,  -0.12394590E+09,   0.11021095E+09,   0.24319965E+10,   0.00000000E+00,   0.76534993E-08,
  3231.999,   1,  0.43613158E+09,   0.17113279E+09,  -0.23148608E+10,  -0.72363677E+09,  -0.12397249E+09,   0.11024712E+09,   0.24321636E+10,   0.00000000E+00,   0.73200938E-08,
  3232.997,   1,  0.43626429E+09,   0.17122010E+09,  -0.23154856E+10,  -0.72380101E+09,  -0.12398018E+09,   0.11026084E+09,   0.24323275E+10,   0.00000000E+00,   0.70109746E-08,
  3233.997,   1,  0.43638911E+09,   0.17122426E+09,  -0.23160752E+10,  -0.72387508E+09,  -0.12402299E+09,   0.11026084E+09,   0.24324841E+10,   0.00000000E+00,   0.68252776E-08,
  3234.999,   1,  0.43649262E+09,   0.17122842E+09,  -0.23166601E+10,  -0.72390226E+09,  -0.12407137E+09,   0.11026759E+09,   0.24326225E+10,   0.00000000E+00,   0.66842893E-08,
  3235.998,   1,  0.43658254E+09,   0.17122842E+09,  -0.23172623E+10,  -0.72392952E+09,  -0.12411045E+09,   0.11028572E+09,   0.24327410E+10,   0.00000000E+00,   0.65280403E-08,
  3236.999,   1,  0.43665999E+09,   0.17123649E+09,  -0.23178591E+10,  -0.72394075E+09,  -0.12420164E+09,   0.11030847E+09,   0.24328426E+10,   0.00000000E+00,   0.62911735E-08,
  3237.998,   1,  0.43673168E+09,   0.17123649E+09,  -0.23184722E+10,  -0.72395241E+09,  -0.12426282E+09,   0.11032448E+09,   0.24329363E+10,   0.00000000E+00,   0.59336938E-08,
  3238.998,   1,  0.43680385E+09,   0.17123649E+09,  -0.23190916E+10,  -0.72396408E+09,  -0.12430602E+09,   0.11034532E+09,   0.24330296E+10,   0.00000000E+00,   0.57633052E-08,
  3239.998,   1,  0.43687968E+09,   0.17125266E+09,  -0.23196852E+10,  -0.72397531E+09,  -0.12434029E+09,   0.11037787E+09,   0.24331273E+10,   0.00000000E+00,   0.57205099E-08,
  3241.000,   1,  0.43695883E+09,   0.17126476E+09,  -0.23202953E+10,  -0.72398740E+09,  -0.12437412E+09,   0.11041041E+09,   0.24332278E+10,   0.00000000E+00,   0.56214934E-08,
  3241.999,   1,  0.43703993E+09,   0.17126476E+09,  -0.23208872E+10,  -0.72399950E+09,  -0.12440810E+09,   0.11041409E+09,   0.24333328E+10,   0.00000000E+00,   0.55054057E-08,
  3242.999,   1,  0.43713458E+09,   0.17145395E+09,  -0.23214840E+10,  -0.72401073E+09,  -0.12443364E+09,   0.11038946E+09,   0.24334538E+10,   0.00000000E+00,   0.52653442E-08,
  3243.998,   1,  0.43723564E+09,   0.17145395E+09,  -0.23220830E+10,  -0.72402196E+09,  -0.12449355E+09,   0.11036441E+09,   0.24335784E+10,   0.00000000E+00,   0.53509780E-08,
  3244.998,   1,  0.43734557E+09,   0.17149426E+09,  -0.23226557E+10,  -0.72403363E+09,  -0.12452993E+09,   0.11035084E+09,   0.24337157E+10,   0.00000000E+00,   0.53111600E-08,
  3245.998,   1,  0.43748096E+09,   0.17166700E+09,  -0.23232640E+10,  -0.72404529E+09,  -0.12456647E+09,   0.11030918E+09,   0.24340660E+10,   0.00000000E+00,   0.52621015E-08,
  3246.998,   1,  0.43761507E+09,   0.17166700E+09,  -0.23238822E+10,  -0.72405652E+09,  -0.12462459E+09,   0.11022768E+09,   0.24347329E+10,   0.00000000E+00,   0.52914149E-08,
  3247.996,   1,  0.43773202E+09,   0.17166700E+09,  -0.23244602E+10,  -0.72406862E+09,  -0.12466558E+09,   0.11014732E+09,   0.24355267E+10,   0.00000000E+00,   0.53118281E-08,
  3248.999,   1,  0.43785140E+09,   0.17185209E+09,  -0.23250487E+10,  -0.72408072E+09,  -0.12468907E+09,   0.11009655E+09,   0.24363274E+10,   0.00000000E+00,   0.55157088E-08,
  3249.998,   1,  0.43796898E+09,   0.17185209E+09,  -0.23255979E+10,  -0.72409195E+09,  -0.12472987E+09,   0.11006132E+09,   0.24370929E+10,   0.00000000E+00,   0.56343208E-08,
  3251.000,   1,  0.43807261E+09,   0.17185209E+09,  -0.23261397E+10,  -0.72410318E+09,  -0.12476724E+09,   0.11001178E+09,   0.24377841E+10,   0.00000000E+00,   0.57218632E-08,
  3251.999,   1,  0.43816682E+09,   0.17185209E+09,  -0.23267053E+10,  -0.72411398E+09,  -0.12480021E+09,   0.10999655E+09,   0.24384346E+10,   0.00000000E+00,   0.56227052E-08,
  3252.997,   1,  0.43825356E+09,   0.17185209E+09,  -0.23272761E+10,  -0.72412521E+09,  -0.12484136E+09,   0.11003623E+09,   0.24390199E+10,   0.00000000E+00,   0.57290965E-08,
  3254.000,   1,  0.43833626E+09,   0.17185209E+09,  -0.23278808E+10,  -0.72413688E+09,  -0.12488622E+09,   0.11011006E+09,   0.24394366E+10,   0.00000000E+00,   0.57656117E-08,
  3254.998,   1,  0.43841542E+09,   0.17185209E+09,  -0.23284891E+10,  -0.72414811E+09,  -0.12492084E+09,   0.11014832E+09,   0.24399244E+10,   0.00000000E+00,   0.58582536E-08,
  3256.000,   1,  0.43848870E+09,   0.17185209E+09,  -0.23290995E+10,  -0.72415977E+09,  -0.12495243E+09,   0.11009059E+09,   0.24405797E+10,   0.00000000E+00,   0.59416811E-08,
  3256.998,   1,  0.43855953E+09,   0.17185209E+09,  -0.23296729E+10,  -0.72417144E+09,  -0.12497864E+09,   0.10997271E+09,   0.24412205E+10,   0.00000000E+00,   0.58390366E-08,
  3257.999,   1,  0.43862987E+09,   0.17188430E+09,  -0.23302383E+10,  -0.72418267E+09,  -0.12499611E+09,   0.10985314E+09,   0.24418590E+10,   0.00000000E+00,   0.58975250E-08,
  3258.995,   1,  0.43869875E+09,   0.17188430E+09,  -0.23308308E+10,  -0.72419433E+09,  -0.12502014E+09,   0.10979617E+09,   0.24425021E+10,   0.00000000E+00,   0.58645863E-08,
  3259.998,   1,  0.43876579E+09,   0.17188430E+09,  -0.23314262E+10,  -0.72420600E+09,  -0.12504160E+09,   0.10978653E+09,   0.24431560E+10,   0.00000000E+00,   0.57890980E-08,
  3260.998,   1,  0.43883062E+09,   0.17188430E+09,  -0.23320101E+10,  -0.72421723E+09,  -0.12506261E+09,   0.10977601E+09,   0.24438131E+10,   0.00000000E+00,   0.56469387E-08,
  3261.999,   1,  0.43892643E+09,   0.17219415E+09,  -0.23325937E+10,  -0.72422846E+09,  -0.12507295E+09,   0.10975775E+09,   0.24445172E+10,   0.00000000E+00,   0.58765637E-08,
  3263.000,   1,  0.43906109E+09,   0.17225858E+09,  -0.23331705E+10,  -0.72424055E+09,  -0.12509527E+09,   0.10974618E+09,   0.24452609E+10,   0.00000000E+00,   0.59077078E-08,
  3263.999,   1,  0.43918729E+09,   0.17225858E+09,  -0.23337694E+10,  -0.72425265E+09,  -0.12512787E+09,   0.10976269E+09,   0.24459816E+10,   0.00000000E+00,   0.60385368E-08,
  3265.000,   1,  0.43929263E+09,   0.17225858E+09,  -0.23343592E+10,  -0.72426389E+09,  -0.12515941E+09,   0.10979794E+09,   0.24466823E+10,   0.00000000E+00,   0.60556894E-08,
  3265.997,   1,  0.43939306E+09,   0.17248891E+09,  -0.23349129E+10,  -0.72427555E+09,  -0.12518449E+09,   0.10982750E+09,   0.24473799E+10,   0.00000000E+00,   0.62463395E-08,
  3266.999,   1,  0.43949166E+09,   0.17248891E+09,  -0.23355058E+10,  -0.72428764E+09,  -0.12521497E+09,   0.10984334E+09,   0.24480764E+10,   0.00000000E+00,   0.63816330E-08,
  3267.996,   1,  0.43958708E+09,   0.17248891E+09,  -0.23361205E+10,  -0.72429931E+09,  -0.12524514E+09,   0.10985473E+09,   0.24487711E+10,   0.00000000E+00,   0.63468551E-08,
  3268.999,   1,  0.43968810E+09,   0.17257761E+09,  -0.23367565E+10,  -0.72431097E+09,  -0.12526733E+09,   0.10985992E+09,   0.24494751E+10,   0.00000000E+00,   0.64115150E-08,
  3269.994,   1,  0.43978647E+09,   0.17257761E+09,  -0.23373793E+10,  -0.72432221E+09,  -0.12533921E+09,   0.10984327E+09,   0.24501757E+10,   0.00000000E+00,   0.64524997E-08,
  3270.999,   1,  0.43986908E+09,   0.17258164E+09,  -0.23379898E+10,  -0.72433300E+09,  -0.12538538E+09,   0.10980297E+09,   0.24508323E+10,   0.00000000E+00,   0.64954477E-08,
  3271.997,   1,  0.43994468E+09,   0.17258971E+09,  -0.23386245E+10,  -0.72434467E+09,  -0.12541966E+09,   0.10976091E+09,   0.24514365E+10,   0.00000000E+00,   0.64792562E-08,
  3272.998,   1,  0.44001723E+09,   0.17258971E+09,  -0.23392812E+10,  -0.72435676E+09,  -0.12545616E+09,   0.10974069E+09,   0.24520196E+10,   0.00000000E+00,   0.64105124E-08,
  3273.997,   1,  0.44008525E+09,   0.17258971E+09,  -0.23399239E+10,  -0.72436843E+09,  -0.12549474E+09,   0.10972089E+09,   0.24525977E+10,   0.00000000E+00,   0.63357855E-08,
  3275.000,   1,  0.44015411E+09,   0.17258971E+09,  -0.23405689E+10,  -0.72438009E+09,  -0.12551304E+09,   0.10968114E+09,   0.24531747E+10,   0.00000000E+00,   0.63047124E-08,
  3275.997,   1,  0.44023163E+09,   0.17258971E+09,  -0.23412451E+10,  -0.72439176E+09,  -0.12552288E+09,   0.10963323E+09,   0.24537567E+10,   0.00000000E+00,   0.62518722E-08,
  3276.999,   1,  0.44031165E+09,   0.17258971E+09,  -0.23418940E+10,  -0.72440385E+09,  -0.12555392E+09,   0.10961124E+09,   0.24543307E+10,   0.00000000E+00,   0.63305874E-08,
  3277.999,   1,  0.44038286E+09,   0.17258971E+09,  -0.23424875E+10,  -0.72441595E+09,  -0.12558293E+09,   0.10962362E+09,   0.24549148E+10,   0.00000000E+00,   0.62623615E-08,
  3278.998,   1,  0.44045415E+09,   0.17262604E+09,  -0.23430392E+10,  -0.72442675E+09,  -0.12560062E+09,   0.10966422E+09,   0.24555400E+10,   0.00000000E+00,   0.62596780E-08,
  3279.998,   1,  0.44056065E+09,   0.17285225E+09,  -0.23436008E+10,  -0.72443798E+09,  -0.12560728E+09,   0.10974980E+09,   0.24562335E+10,   0.00000000E+00,   0.65270552E-08,
  3281.000,   1,  0.44068888E+09,   0.17285225E+09,  -0.23441443E+10,  -0.72444964E+09,  -0.12562140E+09,   0.10984143E+09,   0.24569736E+10,   0.00000000E+00,   0.65711391E-08,
  3281.999,   1,  0.44079548E+09,   0.17298951E+09,  -0.23446704E+10,  -0.72446044E+09,  -0.12564932E+09,   0.10990226E+09,   0.24574380E+10,   0.00000000E+00,   0.67976614E-08,
  3282.999,   1,  0.44088772E+09,   0.17298951E+09,  -0.23452304E+10,  -0.72447210E+09,  -0.12569224E+09,   0.10986840E+09,   0.24577124E+10,   0.00000000E+00,   0.67375388E-08,
  3283.996,   1,  0.44097324E+09,   0.17298951E+09,  -0.23458324E+10,  -0.72448420E+09,  -0.12572442E+09,   0.10972997E+09,   0.24581764E+10,   0.00000000E+00,   0.67586714E-08,
  3284.999,   1,  0.44105251E+09,   0.17298951E+09,  -0.23464446E+10,  -0.72449500E+09,  -0.12577354E+09,   0.10952572E+09,   0.24587521E+10,   0.00000000E+00,   0.65344257E-08,
  3285.998,   1,  0.44113007E+09,   0.17298951E+09,  -0.23470534E+10,  -0.72450666E+09,  -0.12579402E+09,   0.10934938E+09,   0.24593323E+10,   0.00000000E+00,   0.66953791E-08,
  3286.999,   1,  0.44120604E+09,   0.17301364E+09,  -0.23476581E+10,  -0.72451876E+09,  -0.12580511E+09,   0.10927334E+09,   0.24599090E+10,   0.00000000E+00,   0.67991494E-08,
  3287.999,   1,  0.44127908E+09,   0.17301364E+09,  -0.23483076E+10,  -0.72452999E+09,  -0.12581999E+09,   0.10928171E+09,   0.24604855E+10,   0.00000000E+00,   0.69062392E-08,
  3289.000,   1,  0.44134856E+09,   0.17301364E+09,  -0.23490108E+10,  -0.72454166E+09,  -0.12583804E+09,   0.10931992E+09,   0.24610616E+10,   0.00000000E+00,   0.68592210E-08,
  3289.997,   1,  0.44141731E+09,   0.17301364E+09,  -0.23497138E+10,  -0.72455332E+09,  -0.12584994E+09,   0.10934223E+09,   0.24615376E+10,   0.00000000E+00,   0.69121787E-08,
  3290.996,   1,  0.44149227E+09,   0.17301364E+09,  -0.23504097E+10,  -0.72456499E+09,  -0.12585588E+09,   0.10935525E+09,   0.24618062E+10,   0.00000000E+00,   0.67712590E-08,
  3292.000,   1,  0.44157752E+09,   0.17342905E+09,  -0.23511208E+10,  -0.72457794E+09,  -0.12585739E+09,   0.10931205E+09,   0.24619705E+10,   0.00000000E+00,   0.65995226E-08,
  3293.000,   1,  0.44166999E+09,   0.17342905E+09,  -0.23518494E+10,  -0.72459047E+09,  -0.12586010E+09,   0.10923628E+09,   0.24621417E+10,   0.00000000E+00,   0.65965562E-08,
  3293.997,   1,  0.44176675E+09,   0.17342905E+09,  -0.23525841E+10,  -0.72460214E+09,  -0.12586307E+09,   0.10917436E+09,   0.24623192E+10,   0.00000000E+00,   0.63827009E-08,
  3294.995,   1,  0.44186206E+09,   0.17342905E+09,  -0.23533382E+10,  -0.72461423E+09,  -0.12586487E+09,   0.10916198E+09,   0.24625003E+10,   0.00000000E+00,   0.61848090E-08,
  3295.996,   1,  0.44195016E+09,   0.17343699E+09,  -0.23540769E+10,  -0.72462676E+09,  -0.12586589E+09,   0.10917679E+09,   0.24626754E+10,   0.00000000E+00,   0.61136303E-08,
  3296.997,   1,  0.44203189E+09,   0.17343699E+09,  -0.23548025E+10,  -0.72463972E+09,  -0.12586639E+09,   0.10915269E+09,   0.24628398E+10,   0.00000000E+00,   0.58599753E-08,
  3297.997,   1,  0.44211298E+09,   0.17343699E+09,  -0.23555264E+10,  -0.72465225E+09,  -0.12586687E+09,   0.10909719E+09,   0.24630073E+10,   0.00000000E+00,   0.56202553E-08,
  3298.994,   1,  0.44223639E+09,   0.17343699E+09,  -0.23562505E+10,  -0.72466434E+09,  -0.12586692E+09,   0.10894153E+09,   0.24632969E+10,   0.00000000E+00,   0.55006541E-08,
  3299.997,   1,  0.44293020E+09,   0.17372215E+09,  -0.23569650E+10,  -0.72467644E+09,  -0.12586692E+09,   0.10855068E+09,   0.24646168E+10,   0.00000000E+00,   0.57677169E-08,
  3300.999,   1,  0.44402786E+09,   0.17384746E+09,  -0.23576686E+10,  -0.72468854E+09,  -0.12586741E+09,   0.10789668E+09,   0.24664004E+10,   0.00000000E+00,   0.65936335E-08,
  3301.999,   1,  0.44484332E+09,   0.17384746E+09,  -0.23583869E+10,  -0.72470063E+09,  -0.12586843E+09,   0.10714864E+09,   0.24674664E+10,   0.00000000E+00,   0.67542904E-08,
  3303.000,   1,  0.44536514E+09,   0.17384746E+09,  -0.23591136E+10,  -0.72471273E+09,  -0.12586894E+09,   0.10666131E+09,   0.24681302E+10,   0.00000000E+00,   0.67996600E-08,
  3303.998,   1,  0.44565582E+09,   0.17384746E+09,  -0.23598194E+10,  -0.72472482E+09,  -0.12586907E+09,   0.10665887E+09,   0.24685742E+10,   0.00000000E+00,   0.67916228E-08,
  3304.998,   1,  0.44584368E+09,   0.17396811E+09,  -0.23605067E+10,  -0.72478157E+09,  -0.12586909E+09,   0.10697880E+09,   0.24689207E+10,   0.00000000E+00,   0.68272178E-08,
  3305.999,   1,  0.44601034E+09,   0.17396811E+09,  -0.23612011E+10,  -0.72498179E+09,  -0.12586916E+09,   0.10727611E+09,   0.24692280E+10,   0.00000000E+00,   0.66821375E-08,
  3306.995,   1,  0.44616293E+09,   0.17396811E+09,  -0.23618844E+10,  -0.72532536E+09,  -0.12586922E+09,   0.10736014E+09,   0.24695114E+10,   0.00000000E+00,   0.65781100E-08,
  3307.996,   1,  0.44630425E+09,   0.17396811E+09,  -0.23625707E+10,  -0.72571372E+09,  -0.12586928E+09,   0.10737972E+09,   0.24697784E+10,   0.00000000E+00,   0.62696409E-08,
  3308.997,   1,  0.44643797E+09,   0.17396811E+09,  -0.23632598E+10,  -0.72610209E+09,  -0.12586931E+09,   0.10746924E+09,   0.24700360E+10,   0.00000000E+00,   0.59642780E-08,
  3309.998,   1,  0.44659252E+09,   0.17403638E+09,  -0.23639499E+10,  -0.72649003E+09,  -0.12586932E+09,   0.10762752E+09,   0.24703521E+10,   0.00000000E+00,   0.58782515E-08,
  3310.992,   1,  0.44685472E+09,   0.17439147E+09,  -0.23646427E+10,  -0.72687796E+09,  -0.12586934E+09,   0.10778574E+09,   0.24708506E+10,   0.00000000E+00,   0.58243699E-08,
  3311.998,   1,  0.44715716E+09,   0.17439147E+09,  -0.23653288E+10,  -0.72726633E+09,  -0.12586940E+09,   0.10789274E+09,   0.24713962E+10,   0.00000000E+00,   0.56469197E-08,
  3312.996,   1,  0.44737750E+09,   0.17439147E+09,  -0.23660098E+10,  -0.72765470E+09,  -0.12586953E+09,   0.10795856E+09,   0.24718026E+10,   0.00000000E+00,   0.55008953E-08,
  3313.998,   1,  0.44754776E+09,   0.17439147E+09,  -0.23666885E+10,  -0.72804307E+09,  -0.12586965E+09,   0.10802718E+09,   0.24721268E+10,   0.00000000E+00,   0.53053627E-08,
